ServiceID,DelayType,CauseCategory,MinutesLate
S2407230042,PRIMARY,SIGNAL,4
S2408250006,PRIMARY,TRACK,3
S2503150040,PRIMARY,WEATHER,15
S2504290099,PRIMARY,FLEET,8
S2505030025,PRIMARY,OPERATIONS,4
S2505210023,PRIMARY,FLEET,14
S2505210023,REACTIONARY,EXTERNAL,5
S2503160017,PRIMARY,OLE,8
S2503160017,REACTIONARY,TRACK,1
S2408220061,PRIMARY,FLEET,10
S2409300039,PRIMARY,FLEET,5
S2409300039,REACTIONARY,EXTERNAL,10
S2504070021,PRIMARY,FLEET,13
S2504070021,REACTIONARY,OPERATIONS,11
S2503090105,PRIMARY,SIGNAL,18
S2410080033,PRIMARY,OPERATIONS,1
S2410080033,REACTIONARY,TRACK,15
S2506020002,PRIMARY,WEATHER,5
S2406010002,PRIMARY,OPERATIONS,8
S2504030055,PRIMARY,SIGNAL,12
S2504030055,REACTIONARY,OLE,7
S2504190002,PRIMARY,FLEET,1
S2504190002,REACTIONARY,FLEET,12
S2503150088,PRIMARY,TRACK,8
S2503290054,PRIMARY,OPERATIONS,15
S2503290054,REACTIONARY,WEATHER,4
S2408130029,PRIMARY,OPERATIONS,5
S2406070015,PRIMARY,SIGNAL,17
S2408080008,PRIMARY,OLE,6
S2408080008,REACTIONARY,EXTERNAL,3
S2502120064,PRIMARY,TRACK,8
S2503020077,PRIMARY,FLEET,1
S2503020077,REACTIONARY,SIGNAL,6
S2408180002,PRIMARY,SIGNAL,9
S2408180002,REACTIONARY,EXTERNAL,8
S2506210069,PRIMARY,TRACK,9
S2410070040,PRIMARY,TRACK,12
S2410070040,REACTIONARY,TRACK,9
S2407100039,PRIMARY,POWER,14
S2407100039,REACTIONARY,OPERATIONS,4
S2503190001,PRIMARY,OLE,7
S2503180015,PRIMARY,SIGNAL,1
S2503180015,REACTIONARY,SIGNAL,1
S2408040075,PRIMARY,TRACK,8
S2408040075,REACTIONARY,OPERATIONS,1
S2411210015,PRIMARY,WEATHER,19
S2504110023,PRIMARY,FLEET,1
S2412230039,PRIMARY,EXTERNAL,14
S2412150026,PRIMARY,TRACK,3
S2409180036,PRIMARY,OPERATIONS,14
S2502070089,PRIMARY,WEATHER,6
S2502070089,REACTIONARY,POWER,8
S2502280029,PRIMARY,WEATHER,4
S2410210047,PRIMARY,TRACK,6
S2505080010,PRIMARY,OPERATIONS,4
S2505080010,REACTIONARY,SIGNAL,11
S2408010065,PRIMARY,SIGNAL,8
S2506260054,PRIMARY,FLEET,10
S2406030019,PRIMARY,SIGNAL,6
S2406030019,REACTIONARY,OLE,7
S2406010024,PRIMARY,POWER,2
S2410010095,PRIMARY,OPERATIONS,5
S2410010095,REACTIONARY,OPERATIONS,1
S2412180038,PRIMARY,SIGNAL,9
S2412180038,REACTIONARY,WEATHER,2
S2412100041,PRIMARY,OPERATIONS,9
S2502260046,PRIMARY,TRACK,10
S2502260046,REACTIONARY,FLEET,17
S2503040066,PRIMARY,TRACK,9
S2503040066,REACTIONARY,POWER,11
S2501130050,PRIMARY,OPERATIONS,7
S2501130050,REACTIONARY,FLEET,8
S2408250069,PRIMARY,EXTERNAL,10
S2503260069,PRIMARY,OPERATIONS,16
S2501130077,PRIMARY,OPERATIONS,6
S2410230089,PRIMARY,OLE,6
S2410230089,REACTIONARY,OLE,11
S2505080082,PRIMARY,EXTERNAL,4
S2407280048,PRIMARY,TRACK,9
S2407280048,REACTIONARY,SIGNAL,1
S2412270071,PRIMARY,EXTERNAL,8
S2412270071,REACTIONARY,FLEET,1
S2410070003,PRIMARY,SIGNAL,26
S2501260026,PRIMARY,TRACK,10
S2501260026,REACTIONARY,OPERATIONS,9
S2502130030,PRIMARY,TRACK,2
S2503050059,PRIMARY,SIGNAL,8
S2504260051,PRIMARY,WEATHER,2
S2410080085,PRIMARY,OPERATIONS,13
S2408110000,PRIMARY,OPERATIONS,6
S2501180086,PRIMARY,SIGNAL,7
S2407070037,PRIMARY,FLEET,13
S2407070037,REACTIONARY,FLEET,7
S2506180046,PRIMARY,OPERATIONS,14
S2506180046,REACTIONARY,EXTERNAL,3
S2503220045,PRIMARY,SIGNAL,2
S2503220045,REACTIONARY,OLE,1
S2412130048,PRIMARY,TRACK,11
S2412130048,REACTIONARY,OLE,4
S2504290092,PRIMARY,FLEET,24
S2502240047,PRIMARY,OPERATIONS,8
S2502240047,REACTIONARY,OPERATIONS,1
S2408060080,PRIMARY,SIGNAL,4
S2407060019,PRIMARY,FLEET,11
S2407060019,REACTIONARY,FLEET,6
S2501040035,PRIMARY,OPERATIONS,6
S2410110067,PRIMARY,OPERATIONS,8
S2410110067,REACTIONARY,OPERATIONS,1
S2412220000,PRIMARY,FLEET,8
S2411150021,PRIMARY,TRACK,7
S2411150021,REACTIONARY,OLE,12
S2501020080,PRIMARY,POWER,10
S2411020031,PRIMARY,OPERATIONS,1
S2411020031,REACTIONARY,OLE,2
S2409180019,PRIMARY,OPERATIONS,8
S2505260061,PRIMARY,FLEET,9
S2503250129,PRIMARY,OPERATIONS,6
S2503250129,REACTIONARY,WEATHER,9
S2412300013,PRIMARY,OPERATIONS,10
S2409290051,PRIMARY,EXTERNAL,3
S2409290051,REACTIONARY,WEATHER,4
S2412020013,PRIMARY,TRACK,10
S2412020013,REACTIONARY,WEATHER,1
S2412120008,PRIMARY,OPERATIONS,11
S2409280032,PRIMARY,OPERATIONS,16
S2409280032,REACTIONARY,EXTERNAL,8
S2407160035,PRIMARY,FLEET,6
S2408110057,PRIMARY,FLEET,18
S2501220055,PRIMARY,OLE,10
S2501220055,REACTIONARY,WEATHER,8
S2505290023,PRIMARY,TRACK,13
S2504100003,PRIMARY,TRACK,2
S2505060005,PRIMARY,FLEET,13
S2505060005,REACTIONARY,FLEET,8
S2407050089,PRIMARY,OPERATIONS,10
S2506280050,PRIMARY,FLEET,1
S2506280050,REACTIONARY,OPERATIONS,7
S2506140069,PRIMARY,SIGNAL,22
S2411090076,PRIMARY,OPERATIONS,5
S2411090076,REACTIONARY,FLEET,6
S2411200057,PRIMARY,TRACK,7
S2503070048,PRIMARY,OPERATIONS,5
S2410050081,PRIMARY,OPERATIONS,8
S2410050081,REACTIONARY,TRACK,1
S2409280024,PRIMARY,OPERATIONS,16
S2409280024,REACTIONARY,SIGNAL,2
S2407050085,PRIMARY,EXTERNAL,18
S2506200033,PRIMARY,FLEET,4
S2407180096,PRIMARY,OPERATIONS,2
S2407180096,REACTIONARY,WEATHER,8
S2502210011,PRIMARY,TRACK,8
S2502210011,REACTIONARY,WEATHER,2
S2410210014,PRIMARY,OPERATIONS,8
S2502050067,PRIMARY,FLEET,13
S2502050067,REACTIONARY,TRACK,4
S2501250033,PRIMARY,FLEET,12
S2501250033,REACTIONARY,OLE,1
S2406280018,PRIMARY,SIGNAL,17
S2504140029,PRIMARY,OPERATIONS,5
S2504140029,REACTIONARY,EXTERNAL,2
S2406280084,PRIMARY,OLE,13
S2502050039,PRIMARY,SIGNAL,5
S2409250062,PRIMARY,OPERATIONS,15
S2409250062,REACTIONARY,POWER,6
S2501220059,PRIMARY,TRACK,1
S2503310082,PRIMARY,WEATHER,8
S2503090072,PRIMARY,OPERATIONS,11
S2408100052,PRIMARY,WEATHER,5
S2408100052,REACTIONARY,OLE,1
S2501160071,PRIMARY,TRACK,9
S2505110058,PRIMARY,OLE,14
S2407050067,PRIMARY,FLEET,9
S2504150040,PRIMARY,OLE,8
S2504250053,PRIMARY,OLE,8
S2409190019,PRIMARY,WEATHER,1
S2411020025,PRIMARY,FLEET,7
S2411020025,REACTIONARY,FLEET,11
S2407130065,PRIMARY,OPERATIONS,11
S2409060017,PRIMARY,TRACK,3
S2409060017,REACTIONARY,SIGNAL,6
S2408300003,PRIMARY,TRACK,3
S2410070071,PRIMARY,WEATHER,16
S2410070071,REACTIONARY,WEATHER,9
S2505260077,PRIMARY,OLE,13
S2502110066,PRIMARY,FLEET,18
S2502080007,PRIMARY,FLEET,9
S2502080007,REACTIONARY,OPERATIONS,1
S2505140012,PRIMARY,FLEET,10
S2410260095,PRIMARY,EXTERNAL,10
S2410260095,REACTIONARY,FLEET,8
S2407090030,PRIMARY,OPERATIONS,3
S2407090030,REACTIONARY,EXTERNAL,7
S2506190067,PRIMARY,TRACK,11
S2505290059,PRIMARY,FLEET,21
S2505290059,REACTIONARY,OLE,19
S2503250015,PRIMARY,WEATHER,10
S2412010036,PRIMARY,WEATHER,9
S2502080049,PRIMARY,SIGNAL,11
S2410020097,PRIMARY,WEATHER,9
S2406090091,PRIMARY,FLEET,3
S2505110078,PRIMARY,FLEET,12
S2407080080,PRIMARY,FLEET,11
S2407080080,REACTIONARY,FLEET,1
S2406020085,PRIMARY,FLEET,9
S2406020085,REACTIONARY,OPERATIONS,1
S2503060017,PRIMARY,TRACK,7
S2503060017,REACTIONARY,EXTERNAL,7
S2410230046,PRIMARY,OLE,1
S2410230046,REACTIONARY,OPERATIONS,10
S2408080064,PRIMARY,WEATHER,7
S2408080064,REACTIONARY,OPERATIONS,1
S2506280021,PRIMARY,FLEET,10
S2506280021,REACTIONARY,EXTERNAL,8
S2407180015,PRIMARY,OLE,3
S2410040099,PRIMARY,EXTERNAL,13
S2504300123,PRIMARY,FLEET,5
S2410130039,PRIMARY,FLEET,9
S2408190066,PRIMARY,FLEET,12
S2503300082,PRIMARY,FLEET,15
S2504010074,PRIMARY,TRACK,10
S2407050005,PRIMARY,WEATHER,13
S2503260032,PRIMARY,POWER,5
S2503260032,REACTIONARY,OLE,8
S2412220024,PRIMARY,FLEET,1
S2412220024,REACTIONARY,OLE,5
S2506250048,PRIMARY,OPERATIONS,5
S2501190061,PRIMARY,OPERATIONS,10
S2504070043,PRIMARY,SIGNAL,7
S2504070043,REACTIONARY,TRACK,13
S2412080037,PRIMARY,WEATHER,13
S2503020081,PRIMARY,TRACK,5
S2503020081,REACTIONARY,FLEET,2
S2407070031,PRIMARY,EXTERNAL,1
S2407070031,REACTIONARY,POWER,2
S2412260005,PRIMARY,TRACK,14
S2412260005,REACTIONARY,FLEET,4
S2501130025,PRIMARY,OPERATIONS,1
S2501130025,REACTIONARY,POWER,1
S2412280036,PRIMARY,FLEET,17
S2412280036,REACTIONARY,TRACK,11
S2505170051,PRIMARY,OPERATIONS,5
S2409260062,PRIMARY,OPERATIONS,1
S2407170015,PRIMARY,OLE,13
S2407170015,REACTIONARY,FLEET,1
S2406090029,PRIMARY,OLE,2
S2502100006,PRIMARY,FLEET,5
S2406290008,PRIMARY,WEATHER,8
S2505130071,PRIMARY,TRACK,6
S2503130022,PRIMARY,FLEET,2
S2504070011,PRIMARY,FLEET,2
S2411260026,PRIMARY,OPERATIONS,15
S2411260026,REACTIONARY,FLEET,1
S2407100002,PRIMARY,OPERATIONS,15
S2406200049,PRIMARY,TRACK,5
S2406200049,REACTIONARY,FLEET,7
S2504110047,PRIMARY,OLE,4
S2505300039,PRIMARY,SIGNAL,3
S2409090027,PRIMARY,SIGNAL,3
S2407290049,PRIMARY,WEATHER,7
S2407290049,REACTIONARY,POWER,7
S2406270006,PRIMARY,TRACK,1
S2410080045,PRIMARY,WEATHER,1
S2503220000,PRIMARY,SIGNAL,11
S2503220000,REACTIONARY,FLEET,9
S2407200043,PRIMARY,OPERATIONS,1
S2502240025,PRIMARY,OPERATIONS,11
S2502240025,REACTIONARY,EXTERNAL,4
S2504010077,PRIMARY,OPERATIONS,8
S2504010077,REACTIONARY,EXTERNAL,12
S2501090034,PRIMARY,TRACK,9
S2501090034,REACTIONARY,FLEET,1
S2412290004,PRIMARY,OLE,20
S2412290004,REACTIONARY,TRACK,1
S2506280039,PRIMARY,TRACK,6
S2506280039,REACTIONARY,WEATHER,1
S2503290058,PRIMARY,TRACK,1
S2503290058,REACTIONARY,SIGNAL,1
S2412240000,PRIMARY,OPERATIONS,3
S2412240000,REACTIONARY,WEATHER,13
S2409200012,PRIMARY,TRACK,11
S2409200012,REACTIONARY,OPERATIONS,3
S2503180068,PRIMARY,TRACK,16
S2409210000,PRIMARY,OPERATIONS,9
S2409210000,REACTIONARY,POWER,6
S2407080082,PRIMARY,OPERATIONS,6
S2407080082,REACTIONARY,EXTERNAL,5
S2410090010,PRIMARY,OPERATIONS,6
S2407060042,PRIMARY,FLEET,8
S2407060042,REACTIONARY,POWER,10
S2410160001,PRIMARY,OPERATIONS,10
S2409140018,PRIMARY,OPERATIONS,3
S2505290063,PRIMARY,SIGNAL,10
S2506180064,PRIMARY,FLEET,4
S2506180064,REACTIONARY,EXTERNAL,1
S2406010031,PRIMARY,OPERATIONS,14
S2406010031,REACTIONARY,OLE,7
S2408030040,PRIMARY,FLEET,10
S2502020020,PRIMARY,POWER,17
S2502020020,REACTIONARY,OPERATIONS,7
S2503180090,PRIMARY,OPERATIONS,4
S2503180090,REACTIONARY,EXTERNAL,7
S2408200053,PRIMARY,OPERATIONS,1
S2408230056,PRIMARY,FLEET,1
S2506190016,PRIMARY,TRACK,5
S2408090007,PRIMARY,SIGNAL,13
S2408090007,REACTIONARY,OPERATIONS,8
S2412250054,PRIMARY,OPERATIONS,3
S2407250070,PRIMARY,FLEET,9
S2406110036,PRIMARY,SIGNAL,14
S2406110036,REACTIONARY,WEATHER,1
S2411090020,PRIMARY,WEATHER,8
S2409150033,PRIMARY,FLEET,3
S2409180068,PRIMARY,TRACK,1
S2502090047,PRIMARY,OPERATIONS,12
S2406240038,PRIMARY,FLEET,1
S2501270034,PRIMARY,SIGNAL,9
S2501270034,REACTIONARY,WEATHER,1
S2501270095,PRIMARY,SIGNAL,10
S2503030090,PRIMARY,FLEET,5
S2503030090,REACTIONARY,WEATHER,7
S2503290043,PRIMARY,TRACK,14
S2503290043,REACTIONARY,FLEET,2
S2503040016,PRIMARY,WEATHER,19
S2501220061,PRIMARY,OPERATIONS,13
S2501220047,PRIMARY,TRACK,7
S2501220047,REACTIONARY,SIGNAL,4
S2412230095,PRIMARY,FLEET,4
S2412120023,PRIMARY,SIGNAL,1
S2406010022,PRIMARY,FLEET,8
S2406010022,REACTIONARY,OPERATIONS,1
S2412240029,PRIMARY,FLEET,7
S2409110039,PRIMARY,TRACK,1
S2409110039,REACTIONARY,SIGNAL,11
S2503110083,PRIMARY,OPERATIONS,11
S2503300087,PRIMARY,TRACK,2
S2412190059,PRIMARY,SIGNAL,6
S2412190059,REACTIONARY,TRACK,10
S2408110068,PRIMARY,OPERATIONS,4
S2408110068,REACTIONARY,WEATHER,1
S2505040056,PRIMARY,SIGNAL,8
S2407060087,PRIMARY,TRACK,13
S2506020035,PRIMARY,TRACK,14
S2503240023,PRIMARY,OPERATIONS,10
S2503240023,REACTIONARY,SIGNAL,7
S2410110069,PRIMARY,FLEET,3
S2410110069,REACTIONARY,SIGNAL,8
S2408100088,PRIMARY,OPERATIONS,7
S2408100088,REACTIONARY,FLEET,3
S2409170000,PRIMARY,FLEET,5
S2409170000,REACTIONARY,OPERATIONS,6
S2412200077,PRIMARY,OPERATIONS,3
S2412200077,REACTIONARY,OPERATIONS,4
S2501100040,PRIMARY,TRACK,11
S2407250001,PRIMARY,OPERATIONS,19
S2407160010,PRIMARY,FLEET,14
S2406210067,PRIMARY,SIGNAL,14
S2406210067,REACTIONARY,OPERATIONS,5
S2506130055,PRIMARY,SIGNAL,13
S2501240035,PRIMARY,SIGNAL,9
S2501240035,REACTIONARY,TRACK,1
S2506180034,PRIMARY,FLEET,11
S2410030000,PRIMARY,FLEET,1
S2410030000,REACTIONARY,FLEET,10
S2501080048,PRIMARY,WEATHER,10
S2506010054,PRIMARY,FLEET,2
S2502150021,PRIMARY,FLEET,12
S2502150021,REACTIONARY,TRACK,14
S2409170065,PRIMARY,OPERATIONS,1
S2409170065,REACTIONARY,EXTERNAL,6
S2501070006,PRIMARY,EXTERNAL,6
S2504150088,PRIMARY,FLEET,1
S2504150088,REACTIONARY,FLEET,6
S2502090008,PRIMARY,EXTERNAL,2
S2502090008,REACTIONARY,OPERATIONS,1
S2501250007,PRIMARY,SIGNAL,7
S2501250007,REACTIONARY,SIGNAL,6
S2505080058,PRIMARY,FLEET,5
S2406250079,PRIMARY,SIGNAL,1
S2406250079,REACTIONARY,OPERATIONS,4
S2506210025,PRIMARY,FLEET,16
S2406030068,PRIMARY,FLEET,5
S2406030068,REACTIONARY,OLE,10
S2409240019,PRIMARY,SIGNAL,25
S2409240019,REACTIONARY,EXTERNAL,12
S2506010031,PRIMARY,SIGNAL,6
S2505190056,PRIMARY,TRACK,9
S2505190056,REACTIONARY,WEATHER,4
S2505060058,PRIMARY,OLE,1
S2505060058,REACTIONARY,SIGNAL,7
S2505270054,PRIMARY,FLEET,7
S2406100006,PRIMARY,FLEET,3
S2406070010,PRIMARY,SIGNAL,1
S2411230038,PRIMARY,FLEET,3
S2506120094,PRIMARY,FLEET,9
S2506120094,REACTIONARY,TRACK,1
S2504190067,PRIMARY,POWER,16
S2410070112,PRIMARY,TRACK,5
S2410070112,REACTIONARY,WEATHER,1
S2505140046,PRIMARY,FLEET,8
S2505140046,REACTIONARY,TRACK,1
S2504040018,PRIMARY,POWER,3
S2504040018,REACTIONARY,WEATHER,12
S2411120030,PRIMARY,OLE,1
S2411120030,REACTIONARY,OLE,5
S2409250042,PRIMARY,OPERATIONS,10
S2409250042,REACTIONARY,OPERATIONS,2
S2504210035,PRIMARY,SIGNAL,13
S2504210035,REACTIONARY,TRACK,7
S2504220071,PRIMARY,OPERATIONS,12
S2412220053,PRIMARY,OPERATIONS,12
S2504070003,PRIMARY,TRACK,4
S2504070003,REACTIONARY,WEATHER,7
S2503130108,PRIMARY,OPERATIONS,14
S2504040055,PRIMARY,FLEET,3
S2504040055,REACTIONARY,EXTERNAL,1
S2501120077,PRIMARY,OLE,16
S2408250037,PRIMARY,TRACK,9
S2408250037,REACTIONARY,TRACK,1
S2503310019,PRIMARY,OPERATIONS,2
S2503310019,REACTIONARY,EXTERNAL,5
S2407120045,PRIMARY,FLEET,7
S2407120045,REACTIONARY,POWER,6
S2503150001,PRIMARY,FLEET,7
S2503150001,REACTIONARY,EXTERNAL,11
S2503180081,PRIMARY,FLEET,16
S2502110068,PRIMARY,EXTERNAL,18
S2412260067,PRIMARY,FLEET,3
S2410240036,PRIMARY,SIGNAL,1
S2407200017,PRIMARY,POWER,16
S2407200017,REACTIONARY,SIGNAL,5
S2504280016,PRIMARY,FLEET,5
S2409280039,PRIMARY,FLEET,5
S2409280039,REACTIONARY,TRACK,1
S2409110021,PRIMARY,FLEET,1
S2502270048,PRIMARY,OPERATIONS,14
S2502270048,REACTIONARY,EXTERNAL,1
S2406250026,PRIMARY,SIGNAL,7
S2406250026,REACTIONARY,POWER,4
S2411270032,PRIMARY,FLEET,10
S2504190074,PRIMARY,FLEET,9
S2411110071,PRIMARY,OPERATIONS,10
S2411110071,REACTIONARY,SIGNAL,8
S2410250077,PRIMARY,FLEET,3
S2501260010,PRIMARY,FLEET,15
S2501270059,PRIMARY,OPERATIONS,5
S2503290067,PRIMARY,TRACK,7
S2412290021,PRIMARY,OPERATIONS,2
S2412200076,PRIMARY,OLE,10
S2407100028,PRIMARY,POWER,6
S2503290071,PRIMARY,OPERATIONS,8
S2505210083,PRIMARY,WEATHER,8
S2505210083,REACTIONARY,WEATHER,7
S2502070014,PRIMARY,FLEET,6
S2502070014,REACTIONARY,WEATHER,6
S2410050021,PRIMARY,WEATHER,6
S2408270094,PRIMARY,TRACK,1
S2408270094,REACTIONARY,POWER,6
S2501190056,PRIMARY,POWER,20
S2501190056,REACTIONARY,POWER,4
S2503240065,PRIMARY,TRACK,7
S2503240065,REACTIONARY,OLE,9
S2501140011,PRIMARY,EXTERNAL,5
S2501140011,REACTIONARY,SIGNAL,1
S2407080022,PRIMARY,SIGNAL,1
S2407080022,REACTIONARY,TRACK,6
S2408260000,PRIMARY,SIGNAL,1
S2412110003,PRIMARY,WEATHER,21
S2412110003,REACTIONARY,OLE,14
S2407200030,PRIMARY,SIGNAL,3
S2503090008,PRIMARY,SIGNAL,1
S2502080005,PRIMARY,TRACK,5
S2409220039,PRIMARY,WEATHER,16
S2502050011,PRIMARY,POWER,1
S2501010012,PRIMARY,OPERATIONS,9
S2409180052,PRIMARY,OPERATIONS,6
S2409180052,REACTIONARY,OLE,7
S2407130044,PRIMARY,SIGNAL,14
S2408240072,PRIMARY,WEATHER,10
S2406120008,PRIMARY,TRACK,18
S2406120008,REACTIONARY,OPERATIONS,7
S2410060067,PRIMARY,WEATHER,9
S2504140053,PRIMARY,OPERATIONS,7
S2504140053,REACTIONARY,EXTERNAL,3
S2406040013,PRIMARY,TRACK,1
S2408030058,PRIMARY,TRACK,13
S2411180038,PRIMARY,FLEET,6
S2411180038,REACTIONARY,OLE,14
S2506110043,PRIMARY,FLEET,6
S2407200039,PRIMARY,OPERATIONS,18
S2407200039,REACTIONARY,WEATHER,6
S2506090049,PRIMARY,TRACK,8
S2506090049,REACTIONARY,OPERATIONS,4
S2406030034,PRIMARY,TRACK,1
S2410270069,PRIMARY,OPERATIONS,7
S2410270069,REACTIONARY,OLE,5
S2408250030,PRIMARY,EXTERNAL,8
S2406210075,PRIMARY,POWER,7
S2406210075,REACTIONARY,OPERATIONS,17
S2412020028,PRIMARY,TRACK,9
S2412020028,REACTIONARY,OLE,9
S2409220036,PRIMARY,OLE,7
S2409140079,PRIMARY,SIGNAL,19
S2409150087,PRIMARY,TRACK,2
S2409150087,REACTIONARY,SIGNAL,4
S2505240073,PRIMARY,OPERATIONS,9
S2411010065,PRIMARY,TRACK,12
S2411010065,REACTIONARY,FLEET,14
S2406150032,PRIMARY,WEATHER,9
S2406150032,REACTIONARY,TRACK,4
S2503230081,PRIMARY,OPERATIONS,7
S2501070051,PRIMARY,TRACK,1
S2501070051,REACTIONARY,EXTERNAL,4
S2408260010,PRIMARY,TRACK,18
S2501220053,PRIMARY,FLEET,7
S2503180114,PRIMARY,TRACK,21
S2408180004,PRIMARY,TRACK,21
S2408180004,REACTIONARY,WEATHER,1
S2503310085,PRIMARY,SIGNAL,8
S2502010088,PRIMARY,FLEET,6
S2406260023,PRIMARY,TRACK,11
S2406260023,REACTIONARY,OPERATIONS,2
S2412240056,PRIMARY,TRACK,7
S2406170034,PRIMARY,SIGNAL,1
S2505080075,PRIMARY,FLEET,2
S2505080075,REACTIONARY,POWER,18
S2505010041,PRIMARY,OLE,1
S2505010041,REACTIONARY,SIGNAL,2
S2411140052,PRIMARY,SIGNAL,11
S2412130066,PRIMARY,TRACK,1
S2412130066,REACTIONARY,POWER,1
S2504110005,PRIMARY,OPERATIONS,12
S2502080078,PRIMARY,SIGNAL,4
S2502080078,REACTIONARY,SIGNAL,7
S2503030045,PRIMARY,TRACK,5
S2410260055,PRIMARY,POWER,10
S2502180034,PRIMARY,FLEET,6
S2411190055,PRIMARY,SIGNAL,12
S2411190055,REACTIONARY,TRACK,11
S2506270026,PRIMARY,OLE,10
S2506270026,REACTIONARY,POWER,11
S2409160057,PRIMARY,FLEET,11
S2505270057,PRIMARY,FLEET,6
S2408040072,PRIMARY,OPERATIONS,11
S2410300024,PRIMARY,SIGNAL,1
S2409150043,PRIMARY,SIGNAL,8
S2409150043,REACTIONARY,SIGNAL,8
S2411280039,PRIMARY,FLEET,15
S2411280039,REACTIONARY,OLE,5
S2407310001,PRIMARY,FLEET,7
S2504240034,PRIMARY,OPERATIONS,12
S2504240034,REACTIONARY,TRACK,1
S2408290086,PRIMARY,SIGNAL,3
S2408290086,REACTIONARY,OLE,7
S2501120091,PRIMARY,OPERATIONS,12
S2501120091,REACTIONARY,OPERATIONS,1
S2408120071,PRIMARY,OPERATIONS,4
S2408120071,REACTIONARY,POWER,2
S2406280077,PRIMARY,FLEET,14
S2503210049,PRIMARY,FLEET,13
S2503210049,REACTIONARY,EXTERNAL,11
S2504160000,PRIMARY,SIGNAL,1
S2504200079,PRIMARY,TRACK,5
S2504200079,REACTIONARY,OLE,12
S2406270027,PRIMARY,WEATHER,9
S2407180054,PRIMARY,WEATHER,6
S2502180057,PRIMARY,SIGNAL,8
S2407110023,PRIMARY,SIGNAL,10
S2412010006,PRIMARY,OPERATIONS,4
S2412010006,REACTIONARY,OPERATIONS,1
S2406280003,PRIMARY,TRACK,15
S2406280003,REACTIONARY,EXTERNAL,6
S2409130000,PRIMARY,TRACK,12
S2502010025,PRIMARY,FLEET,14
S2502010025,REACTIONARY,WEATHER,6
S2503280042,PRIMARY,TRACK,9
S2503280042,REACTIONARY,OLE,2
S2410300049,PRIMARY,FLEET,13
S2410300049,REACTIONARY,EXTERNAL,4
S2505300046,PRIMARY,TRACK,8
S2505300046,REACTIONARY,POWER,12
S2503080083,PRIMARY,OPERATIONS,6
S2503090106,PRIMARY,SIGNAL,7
S2502080058,PRIMARY,OPERATIONS,18
S2503180014,PRIMARY,WEATHER,9
S2503180014,REACTIONARY,EXTERNAL,4
S2406120063,PRIMARY,OPERATIONS,17
S2406120063,REACTIONARY,FLEET,7
S2506070059,PRIMARY,FLEET,4
S2506070059,REACTIONARY,WEATHER,10
S2501240033,PRIMARY,SIGNAL,1
S2503170011,PRIMARY,OLE,13
S2503080049,PRIMARY,FLEET,1
S2408290083,PRIMARY,FLEET,1
S2505100030,PRIMARY,OLE,10
S2502260031,PRIMARY,OPERATIONS,10
S2502260031,REACTIONARY,SIGNAL,6
S2410280037,PRIMARY,OPERATIONS,8
S2410280037,REACTIONARY,FLEET,1
S2502010081,PRIMARY,FLEET,11
S2501210010,PRIMARY,OLE,10
S2503150053,PRIMARY,TRACK,4
S2503150053,REACTIONARY,SIGNAL,1
S2506200037,PRIMARY,TRACK,1
S2506200037,REACTIONARY,SIGNAL,1
S2406270052,PRIMARY,TRACK,1
S2406270052,REACTIONARY,WEATHER,1
S2505030064,PRIMARY,TRACK,13
S2505030064,REACTIONARY,SIGNAL,7
S2409020058,PRIMARY,OPERATIONS,1
S2409020058,REACTIONARY,WEATHER,7
S2407090033,PRIMARY,FLEET,9
S2406060063,PRIMARY,WEATHER,12
S2412120032,PRIMARY,TRACK,1
S2411260081,PRIMARY,OPERATIONS,18
S2411260081,REACTIONARY,EXTERNAL,3
S2501090041,PRIMARY,WEATHER,15
S2407050014,PRIMARY,OPERATIONS,1
S2505260029,PRIMARY,WEATHER,14
S2501030004,PRIMARY,FLEET,5
S2407140042,PRIMARY,FLEET,2
S2407140042,REACTIONARY,TRACK,4
S2410210027,PRIMARY,SIGNAL,11
S2410210027,REACTIONARY,OLE,6
S2505050078,PRIMARY,FLEET,5
S2412070093,PRIMARY,OLE,14
S2505110006,PRIMARY,OLE,1
S2411090027,PRIMARY,FLEET,9
S2505180085,PRIMARY,TRACK,13
S2505180085,REACTIONARY,EXTERNAL,1
S2412240031,PRIMARY,SIGNAL,1
S2411220010,PRIMARY,FLEET,6
S2411220010,REACTIONARY,OLE,11
S2408270029,PRIMARY,FLEET,2
S2503300094,PRIMARY,FLEET,7
S2503300094,REACTIONARY,WEATHER,3
S2503180048,PRIMARY,POWER,11
S2505240005,PRIMARY,OPERATIONS,1
S2409070003,PRIMARY,SIGNAL,1
S2412230087,PRIMARY,OPERATIONS,5
S2503250123,PRIMARY,SIGNAL,1
S2503250123,REACTIONARY,POWER,1
S2502220005,PRIMARY,TRACK,8
S2502220005,REACTIONARY,OPERATIONS,9
S2502120074,PRIMARY,POWER,8
S2502120074,REACTIONARY,OLE,1
S2412070067,PRIMARY,WEATHER,7
S2412070067,REACTIONARY,FLEET,12
S2409130086,PRIMARY,OLE,6
S2501300056,PRIMARY,OPERATIONS,2
S2504140061,PRIMARY,SIGNAL,5
S2506210044,PRIMARY,TRACK,7
S2506210044,REACTIONARY,TRACK,6
S2506260008,PRIMARY,FLEET,8
S2503060006,PRIMARY,OPERATIONS,7
